jenis,daerah,tahun,periode,gk,provinsi_BALI,provinsi_BANTEN,provinsi_BENGKULU,provinsi_DI YOGYAKARTA,provinsi_DKI JAKARTA,provinsi_GORONTALO,provinsi_INDONESIA,provinsi_JAMBI,provinsi_JAWA BARAT,provinsi_JAWA TENGAH,provinsi_JAWA TIMUR,provinsi_KALIMANTAN BARAT,provinsi_KALIMANTAN SELATAN,provinsi_KALIMANTAN TENGAH,provinsi_KALIMANTAN TIMUR,provinsi_KALIMANTAN UTARA,provinsi_KEP. BANGKA BELITUNG,provinsi_KEP. RIAU,provinsi_LAMPUNG,provinsi_MALUKU,provinsi_MALUKU UTARA,provinsi_NUSA TENGGARA BARAT,provinsi_NUSA TENGGARA TIMUR,provinsi_PAPUA,provinsi_PAPUA BARAT,provinsi_RIAU,provinsi_SULAWESI BARAT,provinsi_SULAWESI SELATAN,provinsi_SULAWESI TENGAH,provinsi_SULAWESI TENGGARA,provinsi_SULAWESI UTARA,provinsi_SUMATERA BARAT,provinsi_SUMATERA SELATAN,provinsi_SUMATERA UTARA,Cluster,PCA1,PCA2
NONMAKANAN,PERKOTAAN,2017.0,MARET,120877.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-1.1239046379406423,0.16936728412711888
NONMAKANAN,PERKOTAAN,2017.0,SEPTEMBER,122686.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-1.1021566365497697,0.1558573745565245
NONMAKANAN,PERKOTAAN,2018.0,MARET,124955.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.8655353616475481,0.4232168067402778
NONMAKANAN,PERKOTAAN,2018.0,SEPTEMBER,125851.99999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.848290756139571,0.41206181379737333
NONMAKANAN,PERDESAAN,2017.0,MARET,85168.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-1.4345497678476393,0.38263593836726223
NONMAKANAN,PERDESAAN,2017.0,SEPTEMBER,88588.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-1.4048467546504684,0.36496619251683454
NONMAKANAN,PERDESAAN,2018.0,MARET,91186.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-1.1666008994352286,0.6314760988557304
NONMAKANAN,PERDESAAN,2018.0,SEPTEMBER,91243.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-1.1535041585562338,0.6224901080699086
NONMAKANAN,PERDESAANPERKOTAAN,2017.0,MARET,94387.99999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-1.321863794726223,0.29829714592020257
NONMAKANAN,PERDESAANPERKOTAAN,2017.0,SEPTEMBER,97377.00000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-1.2942890311184465,0.28174030474799217
NONMAKANAN,PERDESAANPERKOTAAN,2018.0,MARET,100595.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-1.0529816567722912,0.5466492809233271
NONMAKANAN,PERDESAANPERKOTAAN,2018.0,SEPTEMBER,101178.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-1.0372875625661002,0.5363050816439034
NONMAKANAN,PERKOTAAN,2019.0,MARET,130498.00000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.5999320119241451,0.6732834863056676
NONMAKANAN,PERKOTAAN,2019.0,SEPTEMBER,131660.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.5813788538844056,0.6614442248251121
NONMAKANAN,PERKOTAAN,2020.0,MARET,135083.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.3390592030514153,0.9258238611883018
NONMAKANAN,PERKOTAAN,2020.0,SEPTEMBER,136248.99999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.3204862932753472,0.9139742711260458
NONMAKANAN,PERDESAAN,2019.0,MARET,93145.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.9186951054621508,0.890797187624673
NONMAKANAN,PERDESAAN,2019.0,SEPTEMBER,99359.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.875195504439531,0.8659129274565203
NONMAKANAN,PERDESAAN,2020.0,MARET,101230.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.640539527301994,1.1343000535194627
NONMAKANAN,PERDESAAN,2020.0,SEPTEMBER,103319.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.6174089043681272,1.1200671432298408
NONMAKANAN,PERDESAANPERKOTAAN,2019.0,MARET,104297.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.7964690436940747,0.8014696902163231
NONMAKANAN,PERDESAANPERKOTAAN,2019.0,SEPTEMBER,108863.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.7611071580387919,0.7808408057087326
NONMAKANAN,PERDESAANPERKOTAAN,2020.0,MARET,111340.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.523458792847489,1.0476631516440653
NONMAKANAN,PERDESAANPERKOTAAN,2020.0,SEPTEMBER,113352.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.5007083908379457,1.0336290665521761
NONMAKANAN,PERKOTAAN,2021.0,MARET,138691.99999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.08300581784283637,1.180884410005832
NONMAKANAN,PERKOTAAN,2021.0,SEPTEMBER,142414.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.05181154855286427,1.1624348562370246
NONMAKANAN,PERKOTAAN,2022.0,MARET,149250.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.20736127130240833,1.4180016302643534
NONMAKANAN,PERKOTAAN,2022.0,SEPTEMBER,153690.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.24210097726334384,1.3976980960803251
NONMAKANAN,PERDESAAN,2021.0,MARET,105631.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.38057529830037445,1.387315543160315
NONMAKANAN,PERDESAAN,2021.0,SEPTEMBER,109351.00000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.3493909048785667,1.3688711536823577
NONMAKANAN,PERDESAAN,2022.0,MARET,115486.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.09367957681486169,1.6262480116526805
NONMAKANAN,PERDESAAN,2022.0,SEPTEMBER,124605.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.03583527728367772,1.593862619024617
NONMAKANAN,PERDESAANPERKOTAAN,2021.0,MARET,115881.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.2628032530743723,1.300317140925404
NONMAKANAN,PERDESAANPERKOTAAN,2021.0,SEPTEMBER,119619.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-0.23152997683908644,1.2818262728297949
NONMAKANAN,PERDESAANPERKOTAAN,2022.0,MARET,126217.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.026467614704641096,1.5380075974682972
NONMAKANAN,PERDESAANPERKOTAAN,2022.0,SEPTEMBER,133793.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.07669268194711126,1.5096064552311605
TOTAL,PERKOTAAN,2013.0,MARET,298646.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-1.023933323463207,-1.956585431977898
TOTAL,PERKOTAAN,2013.0,SEPTEMBER,324072.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-0.8855661328548601,-2.031077870053041
TOTAL,PERKOTAAN,2014.0,MARET,336900.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-0.5968052119795126,-1.7909833114129015
TOTAL,PERKOTAAN,2014.0,SEPTEMBER,349978.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-0.5194116314172076,-1.8335914177789294
TOTAL,PERDESAAN,2013.0,MARET,265582.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-1.3215176177229917,-1.75014655238714
TOTAL,PERDESAAN,2013.0,SEPTEMBER,293567.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-1.1705142537984945,-1.8312467006051096
TOTAL,PERDESAAN,2014.0,MARET,303975.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-0.8937031334018823,-1.5849033500362322
TOTAL,PERDESAAN,2014.0,SEPTEMBER,321009.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-0.7967750856107028,-1.6377264237039495
TOTAL,PERDESAANPERKOTAAN,2013.0,MARET,313294.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-1.0187606859125364,-1.9338772865370868
TOTAL,PERDESAANPERKOTAAN,2013.0,SEPTEMBER,313294.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-1.0059454072762226,-1.9427160950336781
TOTAL,PERDESAANPERKOTAAN,2014.0,MARET,313294.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-0.7805283048063356,-1.6694977748803765
TOTAL,PERDESAANPERKOTAAN,2014.0,SEPTEMBER,313294.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-0.7677130261700218,-1.678336583376968
TOTAL,PERKOTAAN,2015.0,MARET,358399.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-0.2524121860417717,-1.5821173442503813
TOTAL,PERKOTAAN,2015.0,SEPTEMBER,376496.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-0.1502351143212965,-1.6376852385049783
TOTAL,PERKOTAAN,2016.0,MARET,391070.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.14714743946143588,-1.4020991057770607
TOTAL,PERKOTAAN,2016.0,SEPTEMBER,399413.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.2011599021448935,-1.432480753555248
TOTAL,PERDESAAN,2015.0,MARET,331855.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-0.517801150086121,-1.392514052831265
TOTAL,PERDESAAN,2015.0,SEPTEMBER,353080.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-0.4001782205567682,-1.4561588979755693
TOTAL,PERDESAAN,2016.0,MARET,370392.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-0.08927560325718592,-1.2276426794215711
TOTAL,PERDESAAN,2016.0,SEPTEMBER,376658.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-0.04551922966229571,-1.252661211151829
TOTAL,PERDESAANPERKOTAAN,2015.0,MARET,338443.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-0.41811181946884957,-1.4700566385194658
TOTAL,PERDESAANPERKOTAAN,2015.0,SEPTEMBER,358892.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,-0.3043207267872235,-1.531697738813894
TOTAL,PERDESAANPERKOTAAN,2016.0,MARET,375659.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.0038907164376023595,-1.3017742510032169
TOTAL,PERDESAANPERKOTAAN,2016.0,SEPTEMBER,382774.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.05183939606821414,-1.3289850241993832
TOTAL,PERKOTAAN,2017.0,MARET,416453.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.5107194013741387,-1.203262191445623
TOTAL,PERKOTAAN,2017.0,SEPTEMBER,430728.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.5940236890327437,-1.2489611258854938
TOTAL,PERKOTAAN,2018.0,MARET,434414.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.8376420165293321,-0.9852605937691048
TOTAL,PERKOTAAN,2018.0,SEPTEMBER,437697.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.8666685327572523,-1.002576585696294
TOTAL,PERDESAAN,2017.0,MARET,383097.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.21169323036237447,-0.9960693253907358
TOTAL,PERDESAAN,2017.0,SEPTEMBER,400639.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.311129748667272,-1.050204128934403
TOTAL,PERDESAAN,2018.0,MARET,405707.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.561572301065353,-0.7900721217955002
TOTAL,PERDESAAN,2018.0,SEPTEMBER,418035.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.6352624310660666,-0.8307436190927044
TOTAL,PERDESAANPERKOTAAN,2017.0,MARET,391763.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.32164358800229537,-1.078977609272291
TOTAL,PERDESAANPERKOTAAN,2017.0,SEPTEMBER,408522.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.41721370392089135,-1.1310905929481063
TOTAL,PERDESAANPERKOTAAN,2018.0,MARET,413785.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.6686191534649861,-0.8714621041670974
TOTAL,PERDESAANPERKOTAAN,2018.0,SEPTEMBER,424039.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.7320680081793787,-0.9067782318526476
TOTAL,PERKOTAAN,2019.0,MARET,457193.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1.1883555980921892,-0.7796997727507109
TOTAL,PERKOTAAN,2019.0,SEPTEMBER,481436.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1.320881212681386,-0.8511375327879624
TOTAL,PERKOTAAN,2020.0,MARET,489881.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1.587999168474793,-0.5997254307496167
TOTAL,PERKOTAAN,2020.0,SEPTEMBER,492758.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1.6150208834653719,-0.6159930716342161
TOTAL,PERDESAAN,2019.0,MARET,433870.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.9388717197263547,-0.5984135717458359
TOTAL,PERDESAAN,2019.0,SEPTEMBER,460187.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1.0816386096018726,-0.6752067013947414
TOTAL,PERDESAAN,2020.0,MARET,467770.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1.3445000662164903,-0.42156878999996095
TOTAL,PERDESAAN,2020.0,SEPTEMBER,478687.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1.4112227712273298,-0.45859688010235145
TOTAL,PERDESAANPERKOTAAN,2019.0,MARET,441036.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1.0414151762430928,-0.6774486374897435
TOTAL,PERDESAANPERKOTAAN,2019.0,SEPTEMBER,466527.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1.1801033325667778,-0.752108915017518
TOTAL,PERDESAANPERKOTAAN,2020.0,MARET,474627.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1.4455177011018525,-0.49980597280751327
TOTAL,PERDESAANPERKOTAAN,2020.0,SEPTEMBER,483662.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1.5029472141701383,-0.5319744652198684
TOTAL,PERKOTAAN,2021.0,MARET,506383.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1.9077173378041705,-0.37795648289787986
TOTAL,PERKOTAAN,2021.0,SEPTEMBER,516374.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1.969867515854965,-0.41259350633662906
TOTAL,PERKOTAAN,2022.0,MARET,538018.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,2.3021612635983,-0.19526314176415716
TOTAL,PERKOTAAN,2022.0,SEPTEMBER,565994.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,2.453120186116058,-0.27634005067330103
TOTAL,PERDESAAN,2021.0,MARET,492234.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1.7035340667077228,-0.22035888402285764
TOTAL,PERDESAAN,2021.0,SEPTEMBER,500351.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1.756430556288621,-0.2501569669349726
TOTAL,PERDESAAN,2022.0,MARET,525665.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,2.1068465221133432,-0.042303076072611634
TOTAL,PERDESAAN,2022.0,SEPTEMBER,552561.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,2.25247247582241,-0.12059126792264907
TOTAL,PERDESAANPERKOTAAN,2021.0,MARET,496872.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1.7935944258648566,-0.2928662861321163
TOTAL,PERDESAANPERKOTAAN,2021.0,SEPTEMBER,505608.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1.849547496642588,-0.3242627170623671
TOTAL,PERDESAANPERKOTAAN,2022.0,MARET,530251.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,2.1966501086982064,-0.1146762066197653
TOTAL,PERDESAANPERKOTAAN,2022.0,SEPTEMBER,557183.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,2.3424538280342295,-0.1930573557051064
MAKANAN,PERKOTAAN,2015.0,MARET,181842.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-1.4744174838939759,0.09259702437643635
MAKANAN,PERKOTAAN,2015.0,SEPTEMBER,186893.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-1.4366607002088638,0.07071579933767314
MAKANAN,PERKOTAAN,2016.0,MARET,193372.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-1.1792507228209088,0.3272043992817622
MAKANAN,PERKOTAAN,2016.0,SEPTEMBER,196645.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-1.1502735859338098,0.30991422880882397
MAKANAN,PERDESAAN,2015.0,MARET,190563.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-1.565670202532294,0.19114095737945858
MAKANAN,PERDESAAN,2015.0,SEPTEMBER,201779.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-1.4974710552309,0.1533408057949639
MAKANAN,PERDESAAN,2016.0,MARET,209095.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-1.235928027016209,0.4076681500182456
MAKANAN,PERDESAAN,2016.0,SEPTEMBER,210928.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-1.2140615152073655,0.394096268957449
MAKANAN,PERDESAANPERKOTAAN,2015.0,MARET,187304.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-1.5146047088216776,0.13902475769220157
MAKANAN,PERDESAANPERKOTAAN,2015.0,SEPTEMBER,196217.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-1.4577776237114106,0.10717128702170853
MAKANAN,PERDESAANPERKOTAAN,2016.0,MARET,203918.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-1.1943334908751024,0.3605045052563273
MAKANAN,PERDESAANPERKOTAAN,2016.0,SEPTEMBER,205767.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-1.1723879721209451,0.3468913098687291
MAKANAN,PERKOTAAN,2017.0,MARET,204192.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,-0.8875898949461483,0.5636450974389079
